Datetime;Spot;day_cat
201811230400;52.89;1
201811230500;59.53;1
201811230600;73.01;1
201811230700;95;1
201811230800;106;1
201811230900;98;1
201811231000;97.17;1
201811231100;98.93;1
201811231200;98.28;1
201811231300;94.9;1
201811231400;93.6;1
201811231500;94.43;1
201811231600;97.09;1
201811231700;109.2;1
201811231800;96.02;1
201811231900;86.11;1
201811232000;75.56;1
201811232100;63.48;1
201811232200;58.66;1
201811232300;52.12;1
201811240000;63.03;2
201811240100;55.3;2
201811240200;52.03;2
201811240300;52.83;2
201811240400;50.36;2
201811240500;50.13;2
201811240600;50.36;2
201811240700;53.35;2
201811240800;63.17;2
201811240900;72.2;2
201811241000;73.49;2
201811241100;73.17;2
201811241200;73.01;2
201811241300;66.93;2
201811241400;64.57;2
201811241500;65.04;2
201811241600;68.11;2
201811241700;74.5;2
201811241800;70.8;2
201811241900;71.79;2
201811242000;61.97;2
201811242100;56.21;2
201811242200;55.04;2
201811242300;49.31;2
201811250000;51.94;3
201811250100;49.86;3
201811250200;50.34;3
201811250300;48.46;3
201811250400;48.07;3
201811250500;48.07;3
201811250600;49.09;3
201811250700;47.97;3
201811250800;54.16;3
201811250900;59.06;3
201811251000;60.84;3
201811251100;63.26;3
201811251200;52.96;3
201811251300;49.87;3
201811251400;58.76;3
201811251500;50.93;3
201811251600;61.47;3
201811251700;67.65;3
201811251800;65.45;3
201811251900;52.95;3
201811252000;52.45;3
201811252100;50.19;3
201811252200;50.62;3
201811252300;47.88;3
201811260000;49.45;1
201811260100;47.91;1
201811260200;46.42;1
201811260300;45.07;1
201811260400;44.8;1
201811260500;48.8;1
201811260600;56.94;1
201811260700;79.27;1
201811260800;83.08;1
201811260900;81.21;1
201811261000;80.25;1
201811261100;86.99;1
201811261200;86.93;1
201811261300;92.42;1
201811261400;94.74;1
201811261500;95;1
201811261600;100.02;1
201811261700;105.02;1
201811261800;94.05;1
201811261900;85;1
201811262000;77.61;1
201811262100;70.96;1
201811262200;59.92;1
201811262300;56.19;1
201811270000;54.18;1
201811270100;52.55;1
201811270200;52.57;1
201811270300;51.01;1
201811270400;51.55;1
201811270500;54.97;1
201811270600;71.9;1
201811270700;93.03;1
201811270800;100;1
201811270900;99;1
201811271000;93.37;1
201811271100;95;1
201811271200;88.98;1
201811271300;88.21;1
201811271400;85.99;1
201811271500;86.94;1
201811271600;87.19;1
201811271700;98.27;1
201811271800;92.43;1
201811271900;82.76;1
201811272000;70.16;1
201811272100;57.55;1
201811272200;54.43;1
201811272300;50.09;1
201811280000;48.97;1
201811280100;47.57;1
201811280200;47.01;1
201811280300;46.28;1
201811280400;46.73;1
201811280500;48.95;1
201811280600;55.78;1
201811280700;67.76;1
201811280800;70;1
201811280900;65.29;1
201811281000;55.22;1
201811281100;53.54;1
201811281200;52.88;1
201811281300;52.88;1
201811281400;53.21;1
201811281500;57.25;1
201811281600;60.73;1
201811281700;62.25;1
201811281800;51.63;1
201811281900;50.42;1
201811282000;47.79;1
201811282100;46.21;1
201811282200;44.91;1
201811282300;38.47;1
201811290000;40.95;1
201811290100;36.84;1
201811290200;35.1;1
201811290300;37.57;1
201811290400;39.94;1
201811290500;43.69;1
201811290600;52.51;1
201811290700;59.71;1
201811290800;61.87;1
201811290900;53.75;1
201811291000;57.96;1
201811291100;56.55;1
201811291200;55.8;1
201811291300;56.56;1
201811291400;55.67;1
201811291500;56.67;1
201811291600;57.09;1
201811291700;59.36;1
201811291800;58.7;1
201811291900;55.68;1
201811292000;47.88;1
201811292100;45.63;1
201811292200;43.78;1
201811292300;40.31;1
201811300000;36.13;1
201811300100;37.68;1
201811300200;37.53;1
201811300300;37.86;1
201811300400;39.51;1
201811300500;43.05;1
201811300600;50.52;1
201811300700;66.84;1
201811300800;68.02;1
201811300900;68.03;1
201811301000;68.19;1
201811301100;67.98;1
201811301200;67.2;1
201811301300;67.24;1
201811301400;65.3;1
201811301500;64.95;1
201811301600;67.24;1
201811301700;72.34;1
201811301800;68.92;1
201811301900;63.5;1
201811302000;66.27;1
201811302100;57.55;1
201811302200;53.91;1
201811302300;44.29;1
201812010000;44.33;2
201812010100;42.09;2
201812010200;42.03;2
201812010300;42.05;2
201812010400;44.56;2
201812010500;43.37;2
201812010600;42.89;2
201812010700;45.6;2
201812010800;53.91;2
201812010900;61.23;2
201812011000;57.39;2
201812011100;58.4;2
201812011200;58.15;2
201812011300;51.88;2
201812011400;51.02;2
201812011500;52.3;2
201812011600;51.23;2
201812011700;58.35;2
201812011800;49.6;2
201812011900;45.37;2
201812012000;37.55;2
201812012100;32.05;2
201812012200;34.35;2
201812012300;25;2
201812020000;30.26;3
201812020100;24.35;3
201812020200;22.58;3
201812020300;21.22;3
201812020400;20.82;3
201812020500;19.65;3
201812020600;17.07;3
201812020700;20.86;3
201812020800;24.38;3
201812020900;30.76;3
201812021000;36.96;3
201812021100;39.11;3
201812021200;39.16;3
201812021300;36.27;3
201812021400;31.76;3
201812021500;30.54;3
201812021600;30.31;3
201812021700;38.37;3
201812021800;38.39;3
201812021900;36.28;3
201812022000;36.86;3
201812022100;33.41;3
201812022200;37.04;3
201812022300;28.37;3
201812030000;21.56;1
201812030100;21.25;1
201812030200;21.56;1
201812030300;21.2;1
201812030400;20.64;1
201812030500;25.96;1
201812030600;47.66;1
201812030700;53.67;1
201812030800;53.69;1
201812030900;51.23;1
201812031000;49.58;1
201812031100;49.3;1
201812031200;49.2;1
201812031300;49.33;1
201812031400;49.69;1
201812031500;55.58;1
201812031600;52.17;1
201812031700;60.04;1
201812031800;64.89;1
201812031900;61.6;1
201812032000;55.46;1
201812032100;47.56;1
201812032200;46.03;1
201812032300;41.95;1
201812040000;36.22;1
201812040100;31.54;1
201812040200;31.06;1
201812040300;27.97;1
201812040400;31.88;1
201812040500;39.87;1
201812040600;47.76;1
201812040700;49.4;1
201812040800;54.99;1
201812040900;49.84;1
201812041000;48.81;1
201812041100;47.03;1
201812041200;46.61;1
201812041300;47.18;1
201812041400;50.97;1
201812041500;61.79;1
201812041600;65.23;1
201812041700;70.84;1
201812041800;72.43;1
201812041900;70.36;1
201812042000;68.14;1
201812042100;60.9;1
201812042200;53.87;1
201812042300;50.88;1
201812050000;48.7;1
201812050100;46.95;1
201812050200;47.1;1
201812050300;46.33;1
201812050400;47.08;1
201812050500;47.08;1
201812050600;57.08;1
201812050700;67.03;1
201812050800;69.94;1
201812050900;68.17;1
201812051000;68.66;1
201812051100;68.79;1
201812051200;67.06;1
201812051300;67.78;1
201812051400;68.7;1
201812051500;68.77;1
201812051600;67.54;1
201812051700;69.45;1
201812051800;68.09;1
201812051900;63.03;1
201812052000;53.41;1
201812052100;49.21;1
201812052200;48.57;1
201812052300;46.54;1
201812060000;41.01;1
201812060100;42.26;1
201812060200;41.74;1
201812060300;41.98;1
201812060400;42.07;1
201812060500;47.7;1
201812060600;54.04;1
201812060700;64.04;1
201812060800;67.17;1
201812060900;66.95;1
201812061000;67.29;1
201812061100;67.07;1
201812061200;66.11;1
201812061300;65.23;1
201812061400;64.23;1
201812061500;60.85;1
201812061600;61.99;1
201812061700;58.55;1
201812061800;55.84;1
201812061900;53.18;1
201812062000;51.06;1
201812062100;49.08;1
201812062200;46.62;1
201812062300;37.87;1
201812070000;35.83;1
201812070100;32.17;1
201812070200;29.88;1
201812070300;28.59;1
201812070400;26.43;1
201812070500;33.44;1
201812070600;48.57;1
201812070700;61.13;1
201812070800;59.95;1
201812070900;54.5;1
201812071000;53.23;1
201812071100;52.8;1
201812071200;51.69;1
201812071300;49.79;1
201812071400;48.04;1
201812071500;46.03;1
201812071600;48.06;1
201812071700;49;1
201812071800;48.53;1
201812071900;47.22;1
201812072000;40.49;1
201812072100;32.47;1
201812072200;27.18;1
201812072300;16.85;1
201812080000;10.56;2
201812080100;6.53;2
201812080200;1.34;2
201812080300;-0.08;2
201812080400;0.06;2
201812080500;0.09;2
201812080600;1.71;2
201812080700;15.74;2
201812080800;15.88;2
201812080900;12.39;2
201812081000;6.91;2
201812081100;10.45;2
201812081200;19.03;2
201812081300;19.6;2
201812081400;20.25;2
201812081500;20.97;2
201812081600;20.94;2
201812081700;20.81;2
201812081800;25.46;2
201812081900;21.05;2
201812082000;15.84;2
201812082100;0.05;2
201812082200;10.69;2
201812082300;8.5;2
201812090000;-0.78;3
201812090100;-1.72;3
201812090200;-8.48;3
201812090300;-5.08;3
201812090400;-9;3
201812090500;-6.21;3
201812090600;-16.62;3
201812090700;-10.93;3
201812090800;-4.74;3
201812090900;8.33;3
201812091000;20.51;3
201812091100;25.62;3
201812091200;25.21;3
201812091300;20.52;3
201812091400;19.39;3
201812091500;19.33;3
201812091600;17.79;3
201812091700;21.39;3
201812091800;30.93;3
201812091900;19.44;3
201812092000;11.69;3
201812092100;3.74;3
201812092200;19.49;3
201812092300;14.19;3
201812100000;4.96;1
201812100100;2.19;1
201812100200;0.12;1
201812100300;0.91;1
201812100400;0.06;1
201812100500;21.17;1
201812100600;44.51;1
201812100700;55.97;1
201812100800;51.18;1
201812100900;52.48;1
201812101000;48.89;1
201812101100;39.49;1
201812101200;38.09;1
201812101300;43.21;1
201812101400;47.94;1
201812101500;51.3;1
201812101600;50.59;1
201812101700;50.68;1
201812101800;49.14;1
201812101900;49.39;1
201812102000;47.73;1
201812102100;39.63;1
201812102200;39.59;1
201812102300;38.65;1
201812110000;35.64;1
201812110100;31.87;1
201812110200;35.26;1
201812110300;35.03;1
201812110400;33.49;1
201812110500;33.02;1
201812110600;44.63;1
201812110700;52.66;1
201812110800;57.62;1
201812110900;54.06;1
201812111000;53.55;1
201812111100;59.75;1
201812111200;62.73;1
201812111300;65.06;1
201812111400;65.91;1
201812111500;67.65;1
201812111600;69.93;1
201812111700;81.36;1
201812111800;75.93;1
201812111900;70.74;1
201812112000;68.04;1
201812112100;64.07;1
201812112200;58.48;1
201812112300;52.4;1
201812120000;50.02;1
201812120100;48.7;1
201812120200;49.01;1
201812120300;48.28;1
201812120400;48.69;1
201812120500;52.29;1
201812120600;66.47;1
201812120700;85.05;1
201812120800;90.12;1
201812120900;89.68;1
201812121000;86.88;1
201812121100;81.06;1
201812121200;75.95;1
201812121300;76.41;1
201812121400;79.41;1
201812121500;82.24;1
201812121600;82.18;1
201812121700;89.86;1
201812121800;83.45;1
201812121900;77.27;1
201812122000;69.99;1
201812122100;61.9;1
201812122200;52.6;1
201812122300;50.43;1
201812130000;52.89;1
201812130100;50.56;1
201812130200;49.75;1
201812130300;49.04;1
201812130400;48.24;1
201812130500;50.91;1
201812130600;61.5;1
201812130700;75.96;1
201812130800;76.49;1
201812130900;75.9;1
201812131000;75.37;1
201812131100;74;1
201812131200;72.98;1
201812131300;72.98;1
201812131400;74.4;1
201812131500;78.77;1
201812131600;81.33;1
201812131700;88.71;1
201812131800;77.24;1
201812131900;77.5;1
201812132000;60.78;1
201812132100;54.29;1
201812132200;58.32;1
201812132300;51.92;1
201812140000;49.69;1
201812140100;48.83;1
201812140200;48.39;1
201812140300;48.94;1
201812140400;49.69;1
201812140500;54.13;1
201812140600;64.98;1
201812140700;77.75;1
201812140800;90.08;1
201812140900;88.93;1
201812141000;83.9;1
201812141100;84.33;1
201812141200;83.3;1
201812141300;81.81;1
201812141400;83.3;1
201812141500;83.04;1
201812141600;84.84;1
201812141700;97.29;1
201812141800;83.35;1
201812141900;75.65;1
201812142000;72.51;1
201812142100;60.79;1
201812142200;59.42;1
201812142300;52.88;1
201812150000;58.07;2
201812150100;52.83;2
201812150200;52.12;2
201812150300;52.74;2
201812150400;51.25;2
201812150500;50.78;2
201812150600;51.07;2
201812150700;52.21;2
201812150800;54.76;2
201812150900;68.4;2
201812151000;66.98;2
201812151100;68.93;2
201812151200;64.95;2
201812151300;58.71;2
201812151400;55.35;2
201812151500;53.89;2
201812151600;53.66;2
201812151700;60.32;2
201812151800;52.87;2
201812151900;48.29;2
201812152000;50.3;2
201812152100;46.92;2
201812152200;43.64;2
201812152300;36.72;2
201812160000;36.96;3
201812160100;38.81;3
201812160200;38.1;3
201812160300;38.58;3
201812160400;38.23;3
201812160500;38.42;3
201812160600;38.41;3
201812160700;37.08;3
201812160800;42.76;3
201812160900;47.42;3
201812161000;47.59;3
201812161100;50.55;3
201812161200;55.87;3
201812161300;54.24;3
201812161400;52.25;3
201812161500;53.58;3
201812161600;58.45;3
201812161700;67.01;3
201812161800;71.1;3
201812161900;64.95;3
201812162000;61.61;3
201812162100;60.6;3
201812162200;50.63;3
201812162300;49.82;3
201812170000;52.08;1
201812170100;50.08;1
201812170200;49.92;1
201812170300;49.05;1
201812170400;49.47;1
201812170500;52.03;1
201812170600;65.15;1
201812170700;78.1;1
201812170800;83.7;1
201812170900;83.76;1
201812171000;82;1
201812171100;80.96;1
201812171200;79.02;1
201812171300;79.01;1
201812171400;79.03;1
201812171500;78.98;1
201812171600;79.05;1
201812171700;80.9;1
201812171800;81.38;1
201812171900;79;1
201812172000;75.04;1
201812172100;66.6;1
201812172200;58.12;1
201812172300;52.95;1
201812180000;51.16;1
201812180100;51.02;1
201812180200;49.83;1
201812180300;48.93;1
201812180400;49;1
201812180500;51.03;1
201812180600;58.81;1
201812180700;71.23;1
201812180800;74.63;1
201812180900;72.04;1
201812181000;69.68;1
201812181100;68.57;1
201812181200;66.12;1
201812181300;66.43;1
201812181400;66.87;1
201812181500;66.15;1
201812181600;65.9;1
201812181700;67.14;1
201812181800;61.05;1
201812181900;55.07;1
201812182000;53.53;1
201812182100;50.26;1
201812182200;48.42;1
201812182300;43.81;1
201812190000;40.02;1
201812190100;37.97;1
201812190200;37.03;1
201812190300;35.14;1
201812190400;39.91;1
201812190500;42.41;1
201812190600;47.3;1
201812190700;52.45;1
201812190800;56.37;1
201812190900;57.97;1
201812191000;58.35;1
201812191100;69.7;1
201812191200;69.19;1
201812191300;69.89;1
201812191400;69.76;1
201812191500;69.03;1
201812191600;69.35;1
201812191700;69.63;1
201812191800;69.8;1
201812191900;69.08;1
201812192000;66.96;1
201812192100;55.58;1
201812192200;51.63;1
201812192300;50.08;1
201812200000;47.62;1
201812200100;48.18;1
201812200200;48.35;1
201812200300;47.5;1
201812200400;47.72;1
201812200500;47.19;1
201812200600;54.37;1
201812200700;66.29;1
201812200800;68.49;1
201812200900;68.4;1
201812201000;66.6;1
201812201100;66.53;1
201812201200;64.8;1
201812201300;64.79;1
201812201400;64.07;1
201812201500;64.33;1
201812201600;60.78;1
201812201700;57.97;1
201812201800;57.73;1
201812201900;55.75;1
201812202000;49.6;1
201812202100;47.79;1
201812202200;49.83;1
201812202300;45.85;1
201812210000;45.76;1
201812210100;45.03;1
201812210200;42.9;1
201812210300;38.03;1
201812210400;39.98;1
201812210500;42.8;1
201812210600;47.55;1
201812210700;62.77;1
201812210800;62.81;1
201812210900;56.91;1
201812211000;58.12;1
201812211100;59.31;1
201812211200;61.93;1
201812211300;56.34;1
201812211400;54.34;1
201812211500;52.8;1
201812211600;53.19;1
201812211700;54.42;1
201812211800;53.13;1
201812211900;49.71;1
201812212000;45.33;1
201812212100;40.03;1
201812212200;37.73;1
201812212300;30.06;1
201812220000;-5.36;2
201812220100;3.57;2
201812220200;-0.06;2
201812220300;-0.1;2
201812220400;-0.77;2
201812220500;9.32;2
201812220600;16.58;2
201812220700;34.56;2
201812220800;45.36;2
201812220900;47.92;2
201812221000;48.44;2
201812221100;53.08;2
201812221200;51.92;2
201812221300;52.61;2
201812221400;51.97;2
201812221500;53.78;2
201812221600;55.04;2
201812221700;56.52;2
201812221800;57.07;2
201812221900;58.4;2
201812222000;51.92;2
201812222100;50.11;2
201812222200;47.08;2
201812222300;39.94;2
201812230000;43.33;3
201812230100;32.1;3
201812230200;28.34;3
201812230300;24.72;3
201812230400;23;3
201812230500;14.81;3
201812230600;12.03;3
201812230700;24.01;3
201812230800;29.9;3
201812230900;39.16;3
201812231000;40.38;3
201812231100;46.14;3
201812231200;49.59;3
201812231300;48;3
201812231400;46.39;3
201812231500;51.6;3
201812231600;55.99;3
201812231700;63.36;3
201812231800;64.8;3
201812231900;64.72;3
201812232000;60.92;3
201812232100;53.99;3
201812232200;54.42;3
201812232300;52.32;3
201812240000;43.01;2
201812240100;39.93;2
201812240200;36.85;2
201812240300;33.17;2
201812240400;34.37;2
201812240500;38.04;2
201812240600;39.99;2
201812240700;49.09;2
201812240800;52.9;2
201812240900;53.39;2
201812241000;53.1;2
201812241100;52.88;2
201812241200;52.97;2
201812241300;52.46;2
201812241400;52.44;2
201812241500;52.9;2
201812241600;53.24;2
201812241700;52.61;2
201812241800;51.31;2
201812241900;50.74;2
201812242000;49.76;2
201812242100;48.53;2
201812242200;48.38;2
201812242300;31.88;2
201812250000;23.79;4
201812250100;0.09;4
201812250200;-0.04;4
201812250300;7.94;4
201812250400;12.48;4
201812250500;0.72;4
201812250600;-7.3;4
201812250700;-5.68;4
201812250800;20.34;4
201812250900;24.85;4
201812251000;14.93;4
201812251100;24.68;4
201812251200;26.49;4
201812251300;5.81;4
201812251400;3.91;4
201812251500;17.99;4
201812251600;25.4;4
201812251700;29.49;4
201812251800;41.79;4
201812251900;42.4;4
201812252000;42.53;4
201812252100;36.23;4
201812252200;39.94;4
201812252300;27.4;4
201812260000;25.04;4
201812260100;24.57;4
201812260200;21.71;4
201812260300;23.68;4
201812260400;20.99;4
201812260500;28.51;4
201812260600;28.99;4
201812260700;46.48;4
201812260800;49.35;4
201812260900;51.1;4
201812261000;53.14;4
201812261100;54.88;4
201812261200;54.25;4
201812261300;51.81;4
201812261400;51.33;4
201812261500;51.92;4
201812261600;58.13;4
201812261700;66.59;4
201812261800;68.42;4
201812261900;69.8;4
201812262000;62.3;4
201812262100;59.93;4
201812262200;62.34;4
201812262300;52.4;4
201812270000;47.41;1
201812270100;47.1;1
201812270200;46.74;1
201812270300;45.03;1
201812270400;46.02;1
201812270500;49.18;1
201812270600;51.03;1
201812270700;58.89;1
201812270800;64.96;1
201812270900;64.61;1
201812271000;59.01;1
201812271100;58.45;1
201812271200;66.14;1
201812271300;65;1
201812271400;65.51;1
201812271500;68.11;1
201812271600;69.22;1
201812271700;70.74;1
201812271800;71.97;1
201812271900;71.25;1
201812272000;70;1
201812272100;62.56;1
201812272200;64.62;1
201812272300;56.81;1
201812280000;50.04;1
201812280100;50;1
201812280200;49.19;1
201812280300;48.51;1
201812280400;48.07;1
201812280500;49.82;1
201812280600;52.03;1
201812280700;62.63;1
201812280800;65.77;1
201812280900;67.1;1
201812281000;66.27;1
201812281100;66.36;1
201812281200;63.42;1
201812281300;63.92;1
201812281400;64.64;1
201812281500;63.35;1
201812281600;66.01;1
201812281700;67.98;1
201812281800;70.16;1
201812281900;68.93;1
201812282000;66;1
201812282100;59.91;1
201812282200;54;1
201812282300;51.01;1
201812290000;56.69;2
201812290100;49.87;2
201812290200;48.9;2
201812290300;47.15;2
201812290400;46.79;2
201812290500;47.21;2
201812290600;48.01;2
201812290700;50.02;2
201812290800;52.26;2
201812290900;60.41;2
201812291000;62.01;2
201812291100;60.09;2
201812291200;58.97;2
201812291300;54.91;2
201812291400;51.14;2
201812291500;50.79;2
201812291600;51.28;2
201812291700;52.89;2
201812291800;52;2
201812291900;48.35;2
201812292000;39.76;2
201812292100;25.45;2
201812292200;24.84;2
201812292300;-3.71;2
201812300000;13.75;3
