Datetime;Spot;day_cat;hour;sine_h;cosine_h
2.01812E+11;64.56;2;11;0.258819;-0.965925826
2.01812E+11;65.01;2;12;0;-1
2.01812E+11;63.91;2;13;-0.258819;-0.965925826
2.01812E+11;59.68;2;14;-0.5;-0.866025404
2.01812E+11;56.6;2;15;-0.707107;-0.707106781
2.01812E+11;63.28;2;16;-0.866025;-0.5
2.01812E+11;68.01;2;17;-0.965926;-0.258819045
2.01812E+11;66.98;2;18;-1;-1.83772E-16
2.01812E+11;58.28;2;19;-0.965926;0.258819045
2.01812E+11;50.01;2;20;-0.866025;0.5
2.01812E+11;45.06;2;21;-0.707107;0.707106781
2.01812E+11;48.93;2;22;-0.5;0.866025404
2.01812E+11;30.31;2;23;-0.258819;0.965925826
2.01901E+11;28.32;4;0;0;1
2.01901E+11;10.07;4;1;0.258819;0.965925826
2.01901E+11;-4.08;4;2;0.5;0.866025404
2.01901E+11;-9.91;4;3;0.707107;0.707106781
2.01901E+11;-7.41;4;4;0.866025;0.5
2.01901E+11;-12.55;4;5;0.965926;0.258819045
2.01901E+11;-17.25;4;6;1;6.12574E-17
2.01901E+11;-15.07;4;7;0.965926;-0.258819045
2.01901E+11;-4.93;4;8;0.866025;-0.5
2.01901E+11;-6.33;4;9;0.707107;-0.707106781
2.01901E+11;-4.93;4;10;0.5;-0.866025404
2.01901E+11;0.45;4;11;0.258819;-0.965925826
2.01901E+11;0.12;4;12;0;-1
2.01901E+11;-0.02;4;13;-0.258819;-0.965925826
2.01901E+11;0;4;14;-0.5;-0.866025404
2.01901E+11;-0.03;4;15;-0.707107;-0.707106781
2.01901E+11;1.97;4;16;-0.866025;-0.5
2.01901E+11;9.06;4;17;-0.965926;-0.258819045
2.01901E+11;0.07;4;18;-1;-1.83772E-16
2.01901E+11;-4.97;4;19;-0.965926;0.258819045
2.01901E+11;-6.98;4;20;-0.866025;0.5
2.01901E+11;-24.93;4;21;-0.707107;0.707106781
2.01901E+11;-4.87;4;22;-0.5;0.866025404
2.01901E+11;-28.93;4;23;-0.258819;0.965925826
2.01901E+11;-33.57;1;0;0;1
2.01901E+11;-45.92;1;1;0.258819;0.965925826
2.01901E+11;-48.29;1;2;0.5;0.866025404
2.01901E+11;-44.99;1;3;0.707107;0.707106781
2.01901E+11;-48.93;1;4;0.866025;0.5
2.01901E+11;-29.91;1;5;0.965926;0.258819045
2.01901E+11;-0.01;1;6;1;6.12574E-17
2.01901E+11;37.43;1;7;0.965926;-0.258819045
2.01901E+11;48.06;1;8;0.866025;-0.5
2.01901E+11;50.74;1;9;0.707107;-0.707106781
2.01901E+11;47.57;1;10;0.5;-0.866025404
2.01901E+11;43.94;1;11;0.258819;-0.965925826
2.01901E+11;40.97;1;12;0;-1
2.01901E+11;44.95;1;13;-0.258819;-0.965925826
2.01901E+11;49.64;1;14;-0.5;-0.866025404
2.01901E+11;53.67;1;15;-0.707107;-0.707106781
2.01901E+11;56.01;1;16;-0.866025;-0.5
2.01901E+11;56.95;1;17;-0.965926;-0.258819045
2.01901E+11;62.08;1;18;-1;-1.83772E-16
2.01901E+11;62.11;1;19;-0.965926;0.258819045
2.01901E+11;57.99;1;20;-0.866025;0.5
2.01901E+11;55.64;1;21;-0.707107;0.707106781
2.01901E+11;55.13;1;22;-0.5;0.866025404
2.01901E+11;50.76;1;23;-0.258819;0.965925826
2.01901E+11;42.91;1;0;0;1
2.01901E+11;45.22;1;1;0.258819;0.965925826
2.01901E+11;45.63;1;2;0.5;0.866025404
2.01901E+11;44;1;3;0.707107;0.707106781
2.01901E+11;43.88;1;4;0.866025;0.5
2.01901E+11;45.92;1;5;0.965926;0.258819045
2.01901E+11;51.07;1;6;1;6.12574E-17
2.01901E+11;52.77;1;7;0.965926;-0.258819045
2.01901E+11;62.89;1;8;0.866025;-0.5
2.01901E+11;60.03;1;9;0.707107;-0.707106781
2.01901E+11;58.19;1;10;0.5;-0.866025404
2.01901E+11;62.99;1;11;0.258819;-0.965925826
2.01901E+11;63.52;1;12;0;-1
2.01901E+11;64.67;1;13;-0.258819;-0.965925826
2.01901E+11;65.24;1;14;-0.5;-0.866025404
2.01901E+11;67.76;1;15;-0.707107;-0.707106781
2.01901E+11;68.41;1;16;-0.866025;-0.5
2.01901E+11;69.55;1;17;-0.965926;-0.258819045
2.01901E+11;67.28;1;18;-1;-1.83772E-16
2.01901E+11;69.46;1;19;-0.965926;0.258819045
2.01901E+11;68.38;1;20;-0.866025;0.5
2.01901E+11;61.72;1;21;-0.707107;0.707106781
2.01901E+11;53.72;1;22;-0.5;0.866025404
2.01901E+11;49.98;1;23;-0.258819;0.965925826
2.01901E+11;50.73;1;0;0;1
2.01901E+11;47.11;1;1;0.258819;0.965925826
2.01901E+11;47.07;1;2;0.5;0.866025404
2.01901E+11;46.94;1;3;0.707107;0.707106781
2.01901E+11;47;1;4;0.866025;0.5
2.01901E+11;46.91;1;5;0.965926;0.258819045
2.01901E+11;49.59;1;6;1;6.12574E-17
2.01901E+11;55.32;1;7;0.965926;-0.258819045
2.01901E+11;55.78;1;8;0.866025;-0.5
2.01901E+11;55.52;1;9;0.707107;-0.707106781
2.01901E+11;55.23;1;10;0.5;-0.866025404
2.01901E+11;53.58;1;11;0.258819;-0.965925826
2.01901E+11;51.74;1;12;0;-1
2.01901E+11;51.6;1;13;-0.258819;-0.965925826
2.01901E+11;51.41;1;14;-0.5;-0.866025404
2.01901E+11;51.69;1;15;-0.707107;-0.707106781
2.01901E+11;52.59;1;16;-0.866025;-0.5
2.01901E+11;54.66;1;17;-0.965926;-0.258819045
2.01901E+11;54.1;1;18;-1;-1.83772E-16
2.01901E+11;51.89;1;19;-0.965926;0.258819045
2.01901E+11;46.58;1;20;-0.866025;0.5
2.01901E+11;45.43;1;21;-0.707107;0.707106781
2.01901E+11;43.96;1;22;-0.5;0.866025404
2.01901E+11;31.41;1;23;-0.258819;0.965925826
2.01901E+11;26.9;2;0;0;1
2.01901E+11;25.12;2;1;0.258819;0.965925826
2.01901E+11;24.12;2;2;0.5;0.866025404
2.01901E+11;22.04;2;3;0.707107;0.707106781
2.01901E+11;18.37;2;4;0.866025;0.5
2.01901E+11;22.09;2;5;0.965926;0.258819045
2.01901E+11;23.35;2;6;1;6.12574E-17
2.01901E+11;28.76;2;7;0.965926;-0.258819045
2.01901E+11;36.63;2;8;0.866025;-0.5
2.01901E+11;40.46;2;9;0.707107;-0.707106781
2.01901E+11;45.85;2;10;0.5;-0.866025404
2.01901E+11;49.8;2;11;0.258819;-0.965925826
2.01901E+11;51.36;2;12;0;-1
2.01901E+11;51.74;2;13;-0.258819;-0.965925826
2.01901E+11;51.92;2;14;-0.5;-0.866025404
2.01901E+11;53.22;2;15;-0.707107;-0.707106781
2.01901E+11;56.62;2;16;-0.866025;-0.5
2.01901E+11;56.92;2;17;-0.965926;-0.258819045
2.01901E+11;61.64;2;18;-1;-1.83772E-16
2.01901E+11;59.44;2;19;-0.965926;0.258819045
2.01901E+11;52.75;2;20;-0.866025;0.5
2.01901E+11;51.9;2;21;-0.707107;0.707106781
2.01901E+11;51.38;2;22;-0.5;0.866025404
2.01901E+11;49.96;2;23;-0.258819;0.965925826
2.01901E+11;50.29;3;0;0;1
2.01901E+11;47.72;3;1;0.258819;0.965925826
2.01901E+11;48.38;3;2;0.5;0.866025404
2.01901E+11;48.02;3;3;0.707107;0.707106781
2.01901E+11;44.23;3;4;0.866025;0.5
2.01901E+11;47.17;3;5;0.965926;0.258819045
2.01901E+11;48.19;3;6;1;6.12574E-17
2.01901E+11;49.11;3;7;0.965926;-0.258819045
2.01901E+11;50.44;3;8;0.866025;-0.5
2.01901E+11;53.4;3;9;0.707107;-0.707106781
2.01901E+11;56.55;3;10;0.5;-0.866025404
2.01901E+11;60.02;3;11;0.258819;-0.965925826
2.01901E+11;60.22;3;12;0;-1
2.01901E+11;55;3;13;-0.258819;-0.965925826
2.01901E+11;52.39;3;14;-0.5;-0.866025404
2.01901E+11;51.57;3;15;-0.707107;-0.707106781
2.01901E+11;54.71;3;16;-0.866025;-0.5
2.01901E+11;63.43;3;17;-0.965926;-0.258819045
2.01901E+11;67.37;3;18;-1;-1.83772E-16
2.01901E+11;67.2;3;19;-0.965926;0.258819045
2.01901E+11;66.03;3;20;-0.866025;0.5
2.01901E+11;55.36;3;21;-0.707107;0.707106781
2.01901E+11;58.59;3;22;-0.5;0.866025404
2.01901E+11;53.7;3;23;-0.258819;0.965925826
2.01901E+11;46.03;1;0;0;1
2.01901E+11;47.98;1;1;0.258819;0.965925826
2.01901E+11;47.84;1;2;0.5;0.866025404
2.01901E+11;46.11;1;3;0.707107;0.707106781
2.01901E+11;46.08;1;4;0.866025;0.5
2.01901E+11;47.62;1;5;0.965926;0.258819045
2.01901E+11;55.77;1;6;1;6.12574E-17
2.01901E+11;68.61;1;7;0.965926;-0.258819045
2.01901E+11;74.15;1;8;0.866025;-0.5
2.01901E+11;74.93;1;9;0.707107;-0.707106781
2.01901E+11;73.59;1;10;0.5;-0.866025404
2.01901E+11;71.23;1;11;0.258819;-0.965925826
2.01901E+11;68.79;1;12;0;-1
2.01901E+11;66.75;1;13;-0.258819;-0.965925826
2.01901E+11;62.47;1;14;-0.5;-0.866025404
2.01901E+11;53.25;1;15;-0.707107;-0.707106781
2.01901E+11;53.26;1;16;-0.866025;-0.5
2.01901E+11;53.42;1;17;-0.965926;-0.258819045
2.01901E+11;47.91;1;18;-1;-1.83772E-16
2.01901E+11;42.05;1;19;-0.965926;0.258819045
2.01901E+11;40.96;1;20;-0.866025;0.5
2.01901E+11;32.04;1;21;-0.707107;0.707106781
2.01901E+11;20.82;1;22;-0.5;0.866025404
2.01901E+11;1.84;1;23;-0.258819;0.965925826
2.01901E+11;17.94;1;0;0;1
2.01901E+11;20.91;1;1;0.258819;0.965925826
2.01901E+11;7.78;1;2;0.5;0.866025404
2.01901E+11;14.33;1;3;0.707107;0.707106781
2.01901E+11;18.56;1;4;0.866025;0.5
2.01901E+11;18.57;1;5;0.965926;0.258819045
2.01901E+11;35.81;1;6;1;6.12574E-17
2.01901E+11;43.87;1;7;0.965926;-0.258819045
2.01901E+11;46.93;1;8;0.866025;-0.5
2.01901E+11;43.88;1;9;0.707107;-0.707106781
2.01901E+11;43.85;1;10;0.5;-0.866025404
2.01901E+11;46.74;1;11;0.258819;-0.965925826
2.01901E+11;43.94;1;12;0;-1
2.01901E+11;43.21;1;13;-0.258819;-0.965925826
2.01901E+11;43.81;1;14;-0.5;-0.866025404
2.01901E+11;45.6;1;15;-0.707107;-0.707106781
2.01901E+11;35.21;1;16;-0.866025;-0.5
2.01901E+11;45.64;1;17;-0.965926;-0.258819045
2.01901E+11;45.63;1;18;-1;-1.83772E-16
2.01901E+11;37.94;1;19;-0.965926;0.258819045
2.01901E+11;39.53;1;20;-0.866025;0.5
2.01901E+11;35.97;1;21;-0.707107;0.707106781
2.01901E+11;29.72;1;22;-0.5;0.866025404
2.01901E+11;22.55;1;23;-0.258819;0.965925826
2.01901E+11;20.04;1;0;0;1
2.01901E+11;7.24;1;1;0.258819;0.965925826
2.01901E+11;3.43;1;2;0.5;0.866025404
2.01901E+11;10.04;1;3;0.707107;0.707106781
2.01901E+11;14.2;1;4;0.866025;0.5
2.01901E+11;25.41;1;5;0.965926;0.258819045
2.01901E+11;36.98;1;6;1;6.12574E-17
2.01901E+11;43.89;1;7;0.965926;-0.258819045
2.01901E+11;50.98;1;8;0.866025;-0.5
2.01901E+11;50.3;1;9;0.707107;-0.707106781
2.01901E+11;50.21;1;10;0.5;-0.866025404
2.01901E+11;45.8;1;11;0.258819;-0.965925826
2.01901E+11;43.64;1;12;0;-1
2.01901E+11;43.49;1;13;-0.258819;-0.965925826
2.01901E+11;45.05;1;14;-0.5;-0.866025404
2.01901E+11;49.95;1;15;-0.707107;-0.707106781
2.01901E+11;53.82;1;16;-0.866025;-0.5
2.01901E+11;55.94;1;17;-0.965926;-0.258819045
2.01901E+11;54.19;1;18;-1;-1.83772E-16
2.01901E+11;54.19;1;19;-0.965926;0.258819045
2.01901E+11;52.98;1;20;-0.866025;0.5
2.01901E+11;51.68;1;21;-0.707107;0.707106781
2.01901E+11;48.95;1;22;-0.5;0.866025404
2.01901E+11;47.63;1;23;-0.258819;0.965925826
2.01901E+11;46.48;1;0;0;1
2.01901E+11;49.08;1;1;0.258819;0.965925826
2.01901E+11;47.11;1;2;0.5;0.866025404
2.01901E+11;48.8;1;3;0.707107;0.707106781
2.01901E+11;48.5;1;4;0.866025;0.5
2.01901E+11;49.8;1;5;0.965926;0.258819045
2.01901E+11;56.97;1;6;1;6.12574E-17
2.01901E+11;72.6;1;7;0.965926;-0.258819045
2.01901E+11;81.17;1;8;0.866025;-0.5
2.01901E+11;81.79;1;9;0.707107;-0.707106781
2.01901E+11;81.15;1;10;0.5;-0.866025404
2.01901E+11;80;1;11;0.258819;-0.965925826
2.01901E+11;76.39;1;12;0;-1
2.01901E+11;75;1;13;-0.258819;-0.965925826
2.01901E+11;76.06;1;14;-0.5;-0.866025404
2.01901E+11;75.4;1;15;-0.707107;-0.707106781
2.01901E+11;76.78;1;16;-0.866025;-0.5
2.01901E+11;83.45;1;17;-0.965926;-0.258819045
2.01901E+11;85.15;1;18;-1;-1.83772E-16
2.01901E+11;78.16;1;19;-0.965926;0.258819045
2.01901E+11;71.92;1;20;-0.866025;0.5
2.01901E+11;67.43;1;21;-0.707107;0.707106781
2.01901E+11;60.49;1;22;-0.5;0.866025404
2.01901E+11;54.45;1;23;-0.258819;0.965925826
2.01901E+11;47.84;1;0;0;1
2.01901E+11;46.58;1;1;0.258819;0.965925826
2.01901E+11;45.74;1;2;0.5;0.866025404
2.01901E+11;43.81;1;3;0.707107;0.707106781
2.01901E+11;46.24;1;4;0.866025;0.5
2.01901E+11;46.46;1;5;0.965926;0.258819045
2.01901E+11;51.29;1;6;1;6.12574E-17
2.01901E+11;60.53;1;7;0.965926;-0.258819045
2.01901E+11;60.02;1;8;0.866025;-0.5
2.01901E+11;62.92;1;9;0.707107;-0.707106781
2.01901E+11;61.58;1;10;0.5;-0.866025404
2.01901E+11;60.6;1;11;0.258819;-0.965925826
2.01901E+11;51.89;1;12;0;-1
2.01901E+11;50.8;1;13;-0.258819;-0.965925826
2.01901E+11;45.46;1;14;-0.5;-0.866025404
2.01901E+11;42.2;1;15;-0.707107;-0.707106781
2.01901E+11;45;1;16;-0.866025;-0.5
2.01901E+11;51.51;1;17;-0.965926;-0.258819045
2.01901E+11;48.59;1;18;-1;-1.83772E-16
2.01901E+11;49.2;1;19;-0.965926;0.258819045
2.01901E+11;44.99;1;20;-0.866025;0.5
2.01901E+11;44.93;1;21;-0.707107;0.707106781
2.01901E+11;46.4;1;22;-0.5;0.866025404
2.01901E+11;43.46;1;23;-0.258819;0.965925826
2.01901E+11;47.24;2;0;0;1
2.01901E+11;45.88;2;1;0.258819;0.965925826
2.01901E+11;44.61;2;2;0.5;0.866025404
2.01901E+11;42.9;2;3;0.707107;0.707106781
2.01901E+11;42.03;2;4;0.866025;0.5
2.01901E+11;39.33;2;5;0.965926;0.258819045
2.01901E+11;42.98;2;6;1;6.12574E-17
2.01901E+11;41.23;2;7;0.965926;-0.258819045
2.01901E+11;42.12;2;8;0.866025;-0.5
2.01901E+11;45.1;2;9;0.707107;-0.707106781
2.01901E+11;44.27;2;10;0.5;-0.866025404
2.01901E+11;44.18;2;11;0.258819;-0.965925826
2.01901E+11;42.05;2;12;0;-1
2.01901E+11;38.61;2;13;-0.258819;-0.965925826
2.01901E+11;37.76;2;14;-0.5;-0.866025404
2.01901E+11;33.03;2;15;-0.707107;-0.707106781
2.01901E+11;35.84;2;16;-0.866025;-0.5
2.01901E+11;44.24;2;17;-0.965926;-0.258819045
2.01901E+11;46.29;2;18;-1;-1.83772E-16
2.01901E+11;40.05;2;19;-0.965926;0.258819045
2.01901E+11;38.15;2;20;-0.866025;0.5
2.01901E+11;30.26;2;21;-0.707107;0.707106781
2.01901E+11;40.2;2;22;-0.5;0.866025404
2.01901E+11;30.89;2;23;-0.258819;0.965925826
2.01901E+11;23.35;3;0;0;1
2.01901E+11;12.4;3;1;0.258819;0.965925826
2.01901E+11;19.01;3;2;0.5;0.866025404
2.01901E+11;23.51;3;3;0.707107;0.707106781
2.01901E+11;23.25;3;4;0.866025;0.5
2.01901E+11;20.01;3;5;0.965926;0.258819045
2.01901E+11;20.8;3;6;1;6.12574E-17
2.01901E+11;22.14;3;7;0.965926;-0.258819045
2.01901E+11;23.68;3;8;0.866025;-0.5
2.01901E+11;25.05;3;9;0.707107;-0.707106781
2.01901E+11;26.3;3;10;0.5;-0.866025404
2.01901E+11;30.81;3;11;0.258819;-0.965925826
2.01901E+11;27.06;3;12;0;-1
2.01901E+11;8.5;3;13;-0.258819;-0.965925826
2.01901E+11;-0.08;3;14;-0.5;-0.866025404
2.01901E+11;-0.01;3;15;-0.707107;-0.707106781
2.01901E+11;-0.27;3;16;-0.866025;-0.5
2.01901E+11;21.55;3;17;-0.965926;-0.258819045
2.01901E+11;24.04;3;18;-1;-1.83772E-16
2.01901E+11;15.91;3;19;-0.965926;0.258819045
2.01901E+11;-0.02;3;20;-0.866025;0.5
2.01901E+11;-0.33;3;21;-0.707107;0.707106781
2.01901E+11;3.04;3;22;-0.5;0.866025404
2.01901E+11;-7.28;3;23;-0.258819;0.965925826
2.01901E+11;-3.14;1;0;0;1
2.01901E+11;-12;1;1;0.258819;0.965925826
2.01901E+11;-15.04;1;2;0.5;0.866025404
2.01901E+11;-11.09;1;3;0.707107;0.707106781
2.01901E+11;-4.94;1;4;0.866025;0.5
2.01901E+11;1.59;1;5;0.965926;0.258819045
2.01901E+11;35.9;1;6;1;6.12574E-17
2.01901E+11;51.22;1;7;0.965926;-0.258819045
2.01901E+11;51.66;1;8;0.866025;-0.5
2.01901E+11;46.09;1;9;0.707107;-0.707106781
2.01901E+11;50.26;1;10;0.5;-0.866025404
2.01901E+11;44.49;1;11;0.258819;-0.965925826
2.01901E+11;41.24;1;12;0;-1
2.01901E+11;38.91;1;13;-0.258819;-0.965925826
2.01901E+11;41.79;1;14;-0.5;-0.866025404
2.01901E+11;49.63;1;15;-0.707107;-0.707106781
2.01901E+11;50.93;1;16;-0.866025;-0.5
2.01901E+11;51.25;1;17;-0.965926;-0.258819045
2.01901E+11;50.93;1;18;-1;-1.83772E-16
2.01901E+11;50.52;1;19;-0.965926;0.258819045
2.01901E+11;49.61;1;20;-0.866025;0.5
2.01901E+11;44.3;1;21;-0.707107;0.707106781
2.01901E+11;41.29;1;22;-0.5;0.866025404
2.01901E+11;37.26;1;23;-0.258819;0.965925826
2.01901E+11;35.18;1;0;0;1
2.01901E+11;35.82;1;1;0.258819;0.965925826
2.01901E+11;34.99;1;2;0.5;0.866025404
2.01901E+11;34.56;1;3;0.707107;0.707106781
2.01901E+11;30.8;1;4;0.866025;0.5
2.01901E+11;33.41;1;5;0.965926;0.258819045
2.01901E+11;47.4;1;6;1;6.12574E-17
2.01901E+11;53.73;1;7;0.965926;-0.258819045
2.01901E+11;57.02;1;8;0.866025;-0.5
2.01901E+11;58.38;1;9;0.707107;-0.707106781
2.01901E+11;56.54;1;10;0.5;-0.866025404
2.01901E+11;55;1;11;0.258819;-0.965925826
2.01901E+11;53.92;1;12;0;-1
2.01901E+11;53.31;1;13;-0.258819;-0.965925826
2.01901E+11;52.63;1;14;-0.5;-0.866025404
2.01901E+11;52.12;1;15;-0.707107;-0.707106781
2.01901E+11;51;1;16;-0.866025;-0.5
2.01901E+11;53.91;1;17;-0.965926;-0.258819045
2.01901E+11;46.35;1;18;-1;-1.83772E-16
2.01901E+11;42.73;1;19;-0.965926;0.258819045
2.01901E+11;40.32;1;20;-0.866025;0.5
2.01901E+11;39.93;1;21;-0.707107;0.707106781
2.01901E+11;39.66;1;22;-0.5;0.866025404
2.01901E+11;32.04;1;23;-0.258819;0.965925826
2.01901E+11;29.23;1;0;0;1
2.01901E+11;29.26;1;1;0.258819;0.965925826
2.01901E+11;32.64;1;2;0.5;0.866025404
2.01901E+11;32.41;1;3;0.707107;0.707106781
2.01901E+11;33.06;1;4;0.866025;0.5
2.01901E+11;33.22;1;5;0.965926;0.258819045
2.01901E+11;46.63;1;6;1;6.12574E-17
2.01901E+11;53.8;1;7;0.965926;-0.258819045
2.01901E+11;55.73;1;8;0.866025;-0.5
2.01901E+11;53.83;1;9;0.707107;-0.707106781
2.01901E+11;54.22;1;10;0.5;-0.866025404
2.01901E+11;54.92;1;11;0.258819;-0.965925826
2.01901E+11;53.65;1;12;0;-1
2.01901E+11;52.69;1;13;-0.258819;-0.965925826
2.01901E+11;53.55;1;14;-0.5;-0.866025404
2.01901E+11;53.72;1;15;-0.707107;-0.707106781
2.01901E+11;54.83;1;16;-0.866025;-0.5
2.01901E+11;54.01;1;17;-0.965926;-0.258819045
2.01901E+11;52.67;1;18;-1;-1.83772E-16
2.01901E+11;50.92;1;19;-0.965926;0.258819045
2.01901E+11;39.81;1;20;-0.866025;0.5
2.01901E+11;39.29;1;21;-0.707107;0.707106781
2.01901E+11;39.91;1;22;-0.5;0.866025404
2.01901E+11;30.77;1;23;-0.258819;0.965925826
2.01901E+11;26.35;1;0;0;1
2.01901E+11;25.23;1;1;0.258819;0.965925826
2.01901E+11;22.77;1;2;0.5;0.866025404
2.01901E+11;24.02;1;3;0.707107;0.707106781
2.01901E+11;25.63;1;4;0.866025;0.5
2.01901E+11;28.06;1;5;0.965926;0.258819045
2.01901E+11;35.38;1;6;1;6.12574E-17
2.01901E+11;46.04;1;7;0.965926;-0.258819045
2.01901E+11;49.96;1;8;0.866025;-0.5
2.01901E+11;50.56;1;9;0.707107;-0.707106781
2.01901E+11;46.1;1;10;0.5;-0.866025404
2.01901E+11;46.02;1;11;0.258819;-0.965925826
2.01901E+11;43.94;1;12;0;-1
2.01901E+11;46.64;1;13;-0.258819;-0.965925826
2.01901E+11;55;1;14;-0.5;-0.866025404
2.01901E+11;55.9;1;15;-0.707107;-0.707106781
2.01901E+11;57.43;1;16;-0.866025;-0.5
2.01901E+11;58.72;1;17;-0.965926;-0.258819045
2.01901E+11;55.06;1;18;-1;-1.83772E-16
2.01901E+11;53.85;1;19;-0.965926;0.258819045
2.01901E+11;49.52;1;20;-0.866025;0.5
2.01901E+11;42.35;1;21;-0.707107;0.707106781
2.01901E+11;42.44;1;22;-0.5;0.866025404
2.01901E+11;41.11;1;23;-0.258819;0.965925826
2.01901E+11;42.26;1;0;0;1
2.01901E+11;40.91;1;1;0.258819;0.965925826
2.01901E+11;43.77;1;2;0.5;0.866025404
2.01901E+11;45.05;1;3;0.707107;0.707106781
2.01901E+11;47.89;1;4;0.866025;0.5
2.01901E+11;49.79;1;5;0.965926;0.258819045
2.01901E+11;54.77;1;6;1;6.12574E-17
2.01901E+11;73.08;1;7;0.965926;-0.258819045
2.01901E+11;76.86;1;8;0.866025;-0.5
2.01901E+11;74.32;1;9;0.707107;-0.707106781
2.01901E+11;70.51;1;10;0.5;-0.866025404
2.01901E+11;69.02;1;11;0.258819;-0.965925826
2.01901E+11;68.94;1;12;0;-1
2.01901E+11;65.27;1;13;-0.258819;-0.965925826
2.01901E+11;67.44;1;14;-0.5;-0.866025404
2.01901E+11;68.14;1;15;-0.707107;-0.707106781
2.01901E+11;69;1;16;-0.866025;-0.5
2.01901E+11;75.04;1;17;-0.965926;-0.258819045
2.01901E+11;76.13;1;18;-1;-1.83772E-16
2.01901E+11;72.46;1;19;-0.965926;0.258819045
2.01901E+11;61.83;1;20;-0.866025;0.5
2.01901E+11;59.24;1;21;-0.707107;0.707106781
2.01901E+11;56.7;1;22;-0.5;0.866025404
2.01901E+11;53.16;1;23;-0.258819;0.965925826
2.01901E+11;52.47;2;0;0;1
2.01901E+11;53.18;2;1;0.258819;0.965925826
2.01901E+11;54.73;2;2;0.5;0.866025404
2.01901E+11;51.15;2;3;0.707107;0.707106781
2.01901E+11;52.25;2;4;0.866025;0.5
2.01901E+11;50.93;2;5;0.965926;0.258819045
2.01901E+11;49.04;2;6;1;6.12574E-17
2.01901E+11;50.56;2;7;0.965926;-0.258819045
2.01901E+11;55.71;2;8;0.866025;-0.5
2.01901E+11;56.62;2;9;0.707107;-0.707106781
2.01901E+11;63.13;2;10;0.5;-0.866025404
2.01901E+11;57.33;2;11;0.258819;-0.965925826
2.01901E+11;55.26;2;12;0;-1
2.01901E+11;54.38;2;13;-0.258819;-0.965925826
2.01901E+11;52.55;2;14;-0.5;-0.866025404
2.01901E+11;55.41;2;15;-0.707107;-0.707106781
2.01901E+11;62.93;2;16;-0.866025;-0.5
2.01901E+11;67.15;2;17;-0.965926;-0.258819045
2.01901E+11;68.91;2;18;-1;-1.83772E-16
2.01901E+11;57.37;2;19;-0.965926;0.258819045
2.01901E+11;54.61;2;20;-0.866025;0.5
2.01901E+11;52.32;2;21;-0.707107;0.707106781
2.01901E+11;51.53;2;22;-0.5;0.866025404
2.01901E+11;49.8;2;23;-0.258819;0.965925826
2.01901E+11;47.74;3;0;0;1
2.01901E+11;47.01;3;1;0.258819;0.965925826
2.01901E+11;48.8;3;2;0.5;0.866025404
2.01901E+11;48.9;3;3;0.707107;0.707106781
2.01901E+11;49.63;3;4;0.866025;0.5
2.01901E+11;49.53;3;5;0.965926;0.258819045
2.01901E+11;46.69;3;6;1;6.12574E-17
2.01901E+11;46.76;3;7;0.965926;-0.258819045
2.01901E+11;50.88;3;8;0.866025;-0.5
2.01901E+11;52.38;3;9;0.707107;-0.707106781
2.01901E+11;50.07;3;10;0.5;-0.866025404
2.01901E+11;49.33;3;11;0.258819;-0.965925826
2.01901E+11;48.98;3;12;0;-1
2.01901E+11;47.4;3;13;-0.258819;-0.965925826
2.01901E+11;53.2;3;14;-0.5;-0.866025404
2.01901E+11;55.39;3;15;-0.707107;-0.707106781
2.01901E+11;58.02;3;16;-0.866025;-0.5
2.01901E+11;66.68;3;17;-0.965926;-0.258819045
2.01901E+11;69.43;3;18;-1;-1.83772E-16
2.01901E+11;69.75;3;19;-0.965926;0.258819045
2.01901E+11;67.83;3;20;-0.866025;0.5
2.01901E+11;57.37;3;21;-0.707107;0.707106781
2.01901E+11;59.56;3;22;-0.5;0.866025404
2.01901E+11;52.07;3;23;-0.258819;0.965925826
2.01901E+11;55.54;1;0;0;1
2.01901E+11;53.02;1;1;0.258819;0.965925826
2.01901E+11;52.1;1;2;0.5;0.866025404
2.01901E+11;51.31;1;3;0.707107;0.707106781
2.01901E+11;51.14;1;4;0.866025;0.5
2.01901E+11;53.23;1;5;0.965926;0.258819045
2.01901E+11;67.16;1;6;1;6.12574E-17
2.01901E+11;79.62;1;7;0.965926;-0.258819045
2.01901E+11;88.06;1;8;0.866025;-0.5
2.01901E+11;86.01;1;9;0.707107;-0.707106781
2.01901E+11;80.04;1;10;0.5;-0.866025404
2.01901E+11;75;1;11;0.258819;-0.965925826
2.01901E+11;70.65;1;12;0;-1
2.01901E+11;71.56;1;13;-0.258819;-0.965925826
2.01901E+11;72.03;1;14;-0.5;-0.866025404
2.01901E+11;76.49;1;15;-0.707107;-0.707106781
2.01901E+11;81.08;1;16;-0.866025;-0.5
2.01901E+11;88.35;1;17;-0.965926;-0.258819045
2.01901E+11;88.5;1;18;-1;-1.83772E-16
2.01901E+11;79.93;1;19;-0.965926;0.258819045
2.01901E+11;73.69;1;20;-0.866025;0.5
2.01901E+11;68.34;1;21;-0.707107;0.707106781
2.01901E+11;59.83;1;22;-0.5;0.866025404
2.01901E+11;54.93;1;23;-0.258819;0.965925826
2.01901E+11;54.19;1;0;0;1
2.01901E+11;54.05;1;1;0.258819;0.965925826
2.01901E+11;53.52;1;2;0.5;0.866025404
2.01901E+11;51.97;1;3;0.707107;0.707106781
